Date,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,International,Institutional / Fund,Public / REITs,Private,Other,Undisclosed,Grand Total,,,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,Acquisitions,Dispositions,Net Acquisition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10Q4,"$902,089,814.00","$1,787,450,863.00","$1,402,237,954.00","$3,996,895,850.00","$352,000,211.00","$209,077,581.00","$8,649,752,273.00","$782,303,453.00","$1,940,402,044.00","$646,350,333.00","$4,170,530,664.00","$670,470,852.00","$439,694,928.00","$8,649,752,273.00","$119,786,362.00","($152,951,181.00)","$755,887,621.00","($173,634,813.00)","($318,470,641.00)","($230,617,347.00)",- ,,10Q4,"$902,089,814.00","($782,303,453.00)","$119,786,362.00","$1,787,450,863.00","($1,940,402,044.00)","($152,951,181.00)","$1,402,237,954.00","($646,350,333.00)","$755,887,621.00","$3,996,895,850.00","($4,170,530,664.00)","($173,634,813.00)","$352,000,211.00","($670,470,852.00)","($318,470,641.00)","$209,077,581.00","($439,694,928.00)","($230,617,347.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q1,"$1,158,078,418.00","$2,089,516,702.00","$601,951,178.00","$2,725,017,306.00","$284,007,408.00","$171,473,562.00","$7,030,044,575.00","$506,301,482.00","$1,057,922,175.00","$899,328,413.00","$3,715,446,641.00","$267,183,698.00","$583,862,166.00","$7,030,044,575.00","$651,776,936.00","$1,031,594,526.00","($297,377,234.00)","($990,429,335.00)","$16,823,710.00","($412,388,603.00)",- ,,11Q1,"$1,158,078,418.00","($506,301,482.00)","$651,776,936.00","$2,089,516,702.00","($1,057,922,175.00)","$1,031,594,526.00","$601,951,178.00","($899,328,413.00)","($297,377,234.00)","$2,725,017,306.00","($3,715,446,641.00)","($990,429,335.00)","$284,007,408.00","($267,183,698.00)","$16,823,710.00","$171,473,562.00","($583,862,166.00)","($412,388,603.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q2,"$862,185,729.00","$10,261,556,225.00","$805,161,396.00","$3,783,551,696.00","$436,853,424.00","$116,301,213.00","$16,265,609,682.00","$9,514,313,941.00","$1,641,279,432.00","$650,037,976.00","$3,530,317,695.00","$406,843,443.00","$522,817,194.00","$16,265,609,682.00","($8,652,128,212.00)","$8,620,276,793.00","$155,123,419.00","$253,234,001.00","$30,009,981.00","($406,515,982.00)",- ,,11Q2,"$862,185,729.00","($9,514,313,941.00)","($8,652,128,212.00)","$10,261,556,225.00","($1,641,279,432.00)","$8,620,276,793.00","$805,161,396.00","($650,037,976.00)","$155,123,419.00","$3,783,551,696.00","($3,530,317,695.00)","$253,234,001.00","$436,853,424.00","($406,843,443.00)","$30,009,981.00","$116,301,213.00","($522,817,194.00)","($406,515,982.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q3,"$999,187,979.00","$992,484,722.00","$2,994,469,167.00","$4,074,015,765.00","$375,246,084.00","$139,088,445.00","$9,574,492,162.00","$712,950,000.00","$1,606,657,597.00","$420,866,201.00","$5,095,270,520.00","$1,306,524,250.00","$432,223,595.00","$9,574,492,162.00","$286,237,979.00","($614,172,875.00)","$2,573,602,966.00","($1,021,254,754.00)","($931,278,167.00)","($293,135,150.00)",- ,,11Q3,"$999,187,979.00","($712,950,000.00)","$286,237,979.00","$992,484,722.00","($1,606,657,597.00)","($614,172,875.00)","$2,994,469,167.00","($420,866,201.00)","$2,573,602,966.00","$4,074,015,765.00","($5,095,270,520.00)","($1,021,254,754.00)","$375,246,084.00","($1,306,524,250.00)","($931,278,167.00)","$139,088,445.00","($432,223,595.00)","($293,135,150.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11Q4,"$1,397,540,216.00","$2,880,662,551.00","$2,651,744,670.00","$4,274,487,711.00","$486,646,713.00","$168,043,308.00","$11,859,125,169.00","$551,690,041.00","$1,707,650,287.00","$2,279,350,849.00","$6,004,668,842.00","$700,585,163.00","$615,179,988.00","$11,859,125,169.00","$845,850,175.00","$1,173,012,265.00","$372,393,821.00","($1,730,181,131.00)","($213,938,450.00)","($447,136,680.00)",- ,,11Q4,"$1,397,540,216.00","($551,690,041.00)","$845,850,175.00","$2,880,662,551.00","($1,707,650,287.00)","$1,173,012,265.00","$2,651,744,670.00","($2,279,350,849.00)","$372,393,821.00","$4,274,487,711.00","($6,004,668,842.00)","($1,730,181,131.00)","$486,646,713.00","($700,585,163.00)","($213,938,450.00)","$168,043,308.00","($615,179,988.00)","($447,136,680.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q1,"$2,403,431,750.00","$996,675,990.00","$4,486,598,349.00","$4,243,519,527.00","$320,787,548.00","$174,822,566.00","$12,625,835,729.00","$2,274,241,380.00","$4,689,160,329.00","$738,647,392.00","$3,994,353,562.00","$595,260,448.00","$334,172,617.00","$12,625,835,729.00","$129,190,370.00","($3,692,484,339.00)","$3,747,950,957.00","$249,165,964.00","($274,472,900.00)","($159,350,051.00)",- ,,12Q1,"$2,403,431,750.00","($2,274,241,380.00)","$129,190,370.00","$996,675,990.00","($4,689,160,329.00)","($3,692,484,339.00)","$4,486,598,349.00","($738,647,392.00)","$3,747,950,957.00","$4,243,519,527.00","($3,994,353,562.00)","$249,165,964.00","$320,787,548.00","($595,260,448.00)","($274,472,900.00)","$174,822,566.00","($334,172,617.00)","($159,350,051.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q2,"$1,497,462,804.00","$3,751,255,923.00","$2,543,592,110.00","$4,766,756,812.00","$542,560,099.00","$178,755,151.00","$13,280,382,899.00","$3,283,366,508.00","$1,567,453,336.00","$800,216,520.00","$5,684,349,933.00","$1,499,354,788.00","$445,641,813.00","$13,280,382,899.00","($1,785,903,704.00)","$2,183,802,587.00","$1,743,375,590.00","($917,593,121.00)","($956,794,689.00)","($266,886,661.00)",- ,,12Q2,"$1,497,462,804.00","($3,283,366,508.00)","($1,785,903,704.00)","$3,751,255,923.00","($1,567,453,336.00)","$2,183,802,587.00","$2,543,592,110.00","($800,216,520.00)","$1,743,375,590.00","$4,766,756,812.00","($5,684,349,933.00)","($917,593,121.00)","$542,560,099.00","($1,499,354,788.00)","($956,794,689.00)","$178,755,151.00","($445,641,813.00)","($266,886,661.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q3,"$690,752,914.00","$2,023,760,404.00","$1,515,681,549.00","$5,601,446,348.00","$316,519,942.00","$392,338,610.00","$10,540,499,767.00","$746,115,118.00","$1,738,666,169.00","$1,960,594,784.00","$5,045,574,265.00","$473,299,411.00","$576,250,019.00","$10,540,499,767.00","($55,362,204.00)","$285,094,234.00","($444,913,235.00)","$555,872,083.00","($156,779,469.00)","($183,911,409.00)",- ,,12Q3,"$690,752,914.00","($746,115,118.00)","($55,362,204.00)","$2,023,760,404.00","($1,738,666,169.00)","$285,094,234.00","$1,515,681,549.00","($1,960,594,784.00)","($444,913,235.00)","$5,601,446,348.00","($5,045,574,265.00)","$555,872,083.00","$316,519,942.00","($473,299,411.00)","($156,779,469.00)","$392,338,610.00","($576,250,019.00)","($183,911,409.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12Q4,"$1,413,223,929.00","$3,907,605,667.00","$5,945,022,050.00","$8,813,965,386.00","$780,483,944.00","$406,662,822.00","$21,266,963,798.00","$1,090,811,500.00","$4,734,357,508.00","$2,289,832,292.00","$11,522,790,801.00","$797,891,080.00","$831,280,617.00","$21,266,963,798.00","$322,412,429.00","($826,751,841.00)","$3,655,189,758.00","($2,708,825,415.00)","($17,407,136.00)","($424,617,795.00)",- ,,12Q4,"$1,413,223,929.00","($1,090,811,500.00)","$322,412,429.00","$3,907,605,667.00","($4,734,357,508.00)","($826,751,841.00)","$5,945,022,050.00","($2,289,832,292.00)","$3,655,189,758.00","$8,813,965,386.00","($11,522,790,801.00)","($2,708,825,415.00)","$780,483,944.00","($797,891,080.00)","($17,407,136.00)","$406,662,822.00","($831,280,617.00)","($424,617,795.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q1,"$408,027,667.00","$2,238,249,696.00","$2,409,428,655.00","$3,876,175,769.00","$375,536,055.00","$203,356,551.00","$9,510,774,392.00","$1,327,290,955.00","$1,802,791,276.00","$1,860,046,052.00","$3,341,434,223.00","$796,760,476.00","$382,451,410.00","$9,510,774,392.00","($919,263,288.00)","$435,458,420.00","$549,382,603.00","$534,741,546.00","($421,224,422.00)","($179,094,859.00)",- ,,13Q1,"$408,027,667.00","($1,327,290,955.00)","($919,263,288.00)","$2,238,249,696.00","($1,802,791,276.00)","$435,458,420.00","$2,409,428,655.00","($1,860,046,052.00)","$549,382,603.00","$3,876,175,769.00","($3,341,434,223.00)","$534,741,546.00","$375,536,055.00","($796,760,476.00)","($421,224,422.00)","$203,356,551.00","($382,451,410.00)","($179,094,859.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q2,"$1,206,923,351.00","$3,680,214,737.00","$2,379,018,507.00","$6,240,696,917.00","$337,351,937.00","$460,949,740.00","$14,305,155,188.00","$1,301,709,995.00","$2,606,437,022.00","$2,207,492,394.00","$6,777,621,443.00","$452,475,375.00","$959,418,960.00","$14,305,155,188.00","($94,786,644.00)","$1,073,777,715.00","$171,526,113.00","($536,924,526.00)","($115,123,437.00)","($498,469,221.00)",- ,,13Q2,"$1,206,923,351.00","($1,301,709,995.00)","($94,786,644.00)","$3,680,214,737.00","($2,606,437,022.00)","$1,073,777,715.00","$2,379,018,507.00","($2,207,492,394.00)","$171,526,113.00","$6,240,696,917.00","($6,777,621,443.00)","($536,924,526.00)","$337,351,937.00","($452,475,375.00)","($115,123,437.00)","$460,949,740.00","($959,418,960.00)","($498,469,221.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q3,"$2,235,483,227.00","$2,608,266,344.00","$7,468,866,820.00","$6,854,195,157.00","$407,452,144.00","$305,867,879.00","$19,880,131,572.00","$1,152,828,433.00","$3,550,268,166.00","$2,525,023,749.00","$11,211,784,401.00","$483,890,121.00","$956,336,701.00","$19,880,131,572.00","$1,082,654,794.00","($942,001,822.00)","$4,943,843,071.00","($4,357,589,244.00)","($76,437,977.00)","($650,468,823.00)",- ,,13Q3,"$2,235,483,227.00","($1,152,828,433.00)","$1,082,654,794.00","$2,608,266,344.00","($3,550,268,166.00)","($942,001,822.00)","$7,468,866,820.00","($2,525,023,749.00)","$4,943,843,071.00","$6,854,195,157.00","($11,211,784,401.00)","($4,357,589,244.00)","$407,452,144.00","($483,890,121.00)","($76,437,977.00)","$305,867,879.00","($956,336,701.00)","($650,468,823.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13Q4,"$1,705,433,281.00","$4,118,358,822.00","$3,405,593,923.00","$8,939,048,873.00","$780,526,865.00","$320,215,586.00","$19,269,177,350.00","$2,456,044,650.00","$3,657,759,214.00","$3,189,283,000.00","$8,068,997,134.00","$1,072,297,398.00","$824,795,953.00","$19,269,177,350.00","($750,611,370.00)","$460,599,608.00","$216,310,923.00","$870,051,739.00","($291,770,533.00)","($504,580,366.00)",- ,,13Q4,"$1,705,433,281.00","($2,456,044,650.00)","($750,611,370.00)","$4,118,358,822.00","($3,657,759,214.00)","$460,599,608.00","$3,405,593,923.00","($3,189,283,000.00)","$216,310,923.00","$8,939,048,873.00","($8,068,997,134.00)","$870,051,739.00","$780,526,865.00","($1,072,297,398.00)","($291,770,533.00)","$320,215,586.00","($824,795,953.00)","($504,580,366.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q1,"$1,840,886,388.00","$2,215,145,211.00","$12,806,096,087.00","$7,526,484,940.00","$416,509,716.00","$352,146,278.00","$25,157,268,620.00","$300,075,786.00","$2,160,890,765.00","$12,083,753,037.00","$7,962,970,989.00","$1,722,613,617.00","$926,964,426.00","$25,157,268,620.00","$1,540,810,602.00","$54,254,445.00","$722,343,050.00","($436,486,049.00)","($1,306,103,900.00)","($574,818,148.00)",- ,,14Q1,"$1,840,886,388.00","($300,075,786.00)","$1,540,810,602.00","$2,215,145,211.00","($2,160,890,765.00)","$54,254,445.00","$12,806,096,087.00","($12,083,753,037.00)","$722,343,050.00","$7,526,484,940.00","($7,962,970,989.00)","($436,486,049.00)","$416,509,716.00","($1,722,613,617.00)","($1,306,103,900.00)","$352,146,278.00","($926,964,426.00)","($574,818,148.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q2,"$646,151,194.00","$3,458,721,344.00","$2,384,544,808.00","$8,221,477,650.00","$677,530,129.00","$326,017,792.00","$15,714,442,917.00","$367,390,865.00","$3,472,559,252.00","$1,176,968,551.00","$8,826,132,953.00","$687,646,031.00","$1,183,745,266.00","$15,714,442,917.00","$278,760,329.00","($13,837,907.00)","$1,207,576,257.00","($604,655,303.00)","($10,115,902.00)","($857,727,474.00)",- ,,14Q2,"$646,151,194.00","($367,390,865.00)","$278,760,329.00","$3,458,721,344.00","($3,472,559,252.00)","($13,837,907.00)","$2,384,544,808.00","($1,176,968,551.00)","$1,207,576,257.00","$8,221,477,650.00","($8,826,132,953.00)","($604,655,303.00)","$677,530,129.00","($687,646,031.00)","($10,115,902.00)","$326,017,792.00","($1,183,745,266.00)","($857,727,474.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q3,"$2,221,771,337.00","$2,824,115,175.00","$5,183,566,318.00","$9,131,893,718.00","$446,170,582.00","$470,845,220.00","$20,278,362,350.00","$1,296,108,042.00","$4,445,485,246.00","$1,515,833,016.00","$11,099,952,743.00","$870,938,779.00","$1,050,044,525.00","$20,278,362,350.00","$925,663,295.00","($1,621,370,071.00)","$3,667,733,302.00","($1,968,059,025.00)","($424,768,197.00)","($579,199,305.00)",- ,,14Q3,"$2,221,771,337.00","($1,296,108,042.00)","$925,663,295.00","$2,824,115,175.00","($4,445,485,246.00)","($1,621,370,071.00)","$5,183,566,318.00","($1,515,833,016.00)","$3,667,733,302.00","$9,131,893,718.00","($11,099,952,743.00)","($1,968,059,025.00)","$446,170,582.00","($870,938,779.00)","($424,768,197.00)","$470,845,220.00","($1,050,044,525.00)","($579,199,305.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14Q4,"$941,827,921.00","$6,392,732,776.00","$4,732,359,585.00","$11,537,862,190.00","$855,201,769.00","$765,600,644.00","$25,225,584,886.00","$3,715,757,312.00","$2,784,473,245.00","$5,482,491,690.00","$9,656,414,022.00","$2,401,926,552.00","$1,184,522,065.00","$25,225,584,886.00","($2,773,929,391.00)","$3,608,259,532.00","($750,132,104.00)","$1,881,448,168.00","($1,546,724,783.00)","($418,921,421.00)",- ,,14Q4,"$941,827,921.00","($3,715,757,312.00)","($2,773,929,391.00)","$6,392,732,776.00","($2,784,473,245.00)","$3,608,259,532.00","$4,732,359,585.00","($5,482,491,690.00)","($750,132,104.00)","$11,537,862,190.00","($9,656,414,022.00)","$1,881,448,168.00","$855,201,769.00","($2,401,926,552.00)","($1,546,724,783.00)","$765,600,644.00","($1,184,522,065.00)","($418,921,421.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q1,"$3,696,310,759.00","$3,036,693,648.00","$8,166,298,579.00","$10,131,887,107.00","$591,900,589.00","$406,260,783.00","$26,029,351,465.00","$821,098,256.00","$3,537,764,100.00","$8,269,246,133.00","$11,334,682,883.00","$1,274,581,969.00","$791,978,124.00","$26,029,351,465.00","$2,875,212,504.00","($501,070,453.00)","($102,947,554.00)","($1,202,795,776.00)","($682,681,379.00)","($385,717,341.00)",- ,,15Q1,"$3,696,310,759.00","($821,098,256.00)","$2,875,212,504.00","$3,036,693,648.00","($3,537,764,100.00)","($501,070,453.00)","$8,166,298,579.00","($8,269,246,133.00)","($102,947,554.00)","$10,131,887,107.00","($11,334,682,883.00)","($1,202,795,776.00)","$591,900,589.00","($1,274,581,969.00)","($682,681,379.00)","$406,260,783.00","($791,978,124.00)","($385,717,341.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q2,"$1,103,212,883.00","$4,378,095,941.00","$3,152,462,181.00","$10,119,687,118.00","$772,939,205.00","$381,772,089.00","$19,908,169,417.00","$485,404,538.00","$3,499,636,817.00","$2,559,848,449.00","$10,855,852,669.00","$1,769,998,041.00","$737,428,904.00","$19,908,169,417.00","$617,808,346.00","$878,459,123.00","$592,613,732.00","($736,165,550.00)","($997,058,836.00)","($355,656,814.00)",- ,,15Q2,"$1,103,212,883.00","($485,404,538.00)","$617,808,346.00","$4,378,095,941.00","($3,499,636,817.00)","$878,459,123.00","$3,152,462,181.00","($2,559,848,449.00)","$592,613,732.00","$10,119,687,118.00","($10,855,852,669.00)","($736,165,550.00)","$772,939,205.00","($1,769,998,041.00)","($997,058,836.00)","$381,772,089.00","($737,428,904.00)","($355,656,814.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q4,"$1,708,654,684.00","$5,274,431,709.00","$2,100,455,912.00","$10,490,843,682.00","$666,925,751.00","$324,100,630.00","$20,565,412,367.00","$1,830,252,050.00","$3,193,464,905.00","$3,737,564,723.00","$10,561,990,298.00","$675,594,923.00","$566,545,468.00","$20,565,412,367.00","($121,597,366.00)","$2,080,966,804.00","($1,637,108,811.00)","($71,146,616.00)","($8,669,172.00)","($242,444,838.00)",- ,,15Q4,"$1,708,654,684.00","($1,830,252,050.00)","($121,597,366.00)","$5,274,431,709.00","($3,193,464,905.00)","$2,080,966,804.00","$2,100,455,912.00","($3,737,564,723.00)","($1,637,108,811.00)","$10,490,843,682.00","($10,561,990,298.00)","($71,146,616.00)","$666,925,751.00","($675,594,923.00)","($8,669,172.00)","$324,100,630.00","($566,545,468.00)","($242,444,838.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15Q4,"$2,770,976,208.00","$4,736,021,893.00","$2,531,868,464.00","$12,343,451,612.00","$795,198,829.00","$461,940,503.00","$23,639,457,509.00","$2,230,558,661.00","$3,951,854,813.00","$3,020,287,775.00","$12,134,412,045.00","$1,329,315,562.00","$973,028,653.00","$23,639,457,509.00","$540,417,548.00","$784,167,079.00","($488,419,311.00)","$209,039,567.00","($534,116,733.00)","($511,088,150.00)",- ,,15Q4,"$2,770,976,208.00","($2,230,558,661.00)","$540,417,548.00","$4,736,021,893.00","($3,951,854,813.00)","$784,167,079.00","$2,531,868,464.00","($3,020,287,775.00)","($488,419,311.00)","$12,343,451,612.00","($12,134,412,045.00)","$209,039,567.00","$795,198,829.00","($1,329,315,562.00)","($534,116,733.00)","$461,940,503.00","($973,028,653.00)","($511,088,150.00)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
